364	哦哦，
365	原来这么麻烦的说.....[猪头]
366	无聊的出去染头发
367	幸福常常是朦胧的，很有节制地向我们喷洒甘霖。你不要总希冀轰轰烈烈的幸福，它多半只是悄悄地扑面而来。你也不要企图把水龙头拧得更大，使幸福很快地流失。而需静静地以平和之心，体验幸福的真谛。——毕淑敏《提醒幸福》
368	似乎忘记了……[悲伤]
369	一个人在海边坐着吹风，海边赏月，（ps：近视眼散光不聚焦比眯起眼镜来大了不止一倍）听着应景的歌，实在是太适合用来想念人…
370	现在在中国提到这个词，想必多数人的脑海里出现的都是快乐家族。究其原因：1，湖南卫视深谙“娱乐至死”之道；2，团队名字定为“快乐家族”；3，当家主持幽默实力卓越！你怎么看？
371	永远不要因为一时赌气而推开最重要的东西，别等到失去才后悔所以，道歉吧，为了自己，为了不让自己心痛后悔，道歉吧
372	四天没读书了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！惠哥！！！抓紧下线去读书！！！！！！！！！好！！！！好吧下载完古惑仔马上滚回去读书！！！！！！！
373	我妈已经有意无意的好几次说起那谁谁你同学都要把男朋友带回来了，你看看你穿的一点都不像个女的
374	我是不是真的不能喝冷饮了。自己说的却做不到。
375	该断不断，必受其乱。各位姐姐，不要再来乱我的想法了，我都快纠结死了…
376	生活让我们真的无可奈何，昨晚我很烦，很累，郁闷。不知道自己如何选择[爱你][爱你]
377	曾经想去却没去成的地方。
378	好友曾经跟我说过“近期心情不好，希望此刻的对话尽量不传递负能量给你”多年过后，再次回顾此番言语，多少也有些感动。处于低迷的我，尽量用理性去保护自己，也尽量不伤害朋友，雨过天晴，或许也会遇见彩虹。[奥特曼]
379	哦。人都死了对吧。[抓狂]
380	【坚强的大拇指】1997年，一场意外，他失去左臂，右手仅剩拇指。伤愈后，他白天摆地摊卖杂货，晚上捡起儿时的画画兴趣，练习笔法…七年苦练，他用一根拇指绘画养活妻女，"我不仅要做别人能做到的，还要做别人做不到的。"40岁的重庆汉子张启辉用坚强向命运竖起大拇指[赞]
381	如果你最爱的人骂你是疯子，是不是可以原谅他
382	生物钟是要乱序几天
383	很渴,但是还不能喝水。我要忍住,快点入睡,睡着。。。
384	一个人感到幸福快乐无非就是两种，一个是在外界寻找快乐，这样子自己会很快乐；另一个是自己让自己变得快乐，发自内心的平和，安详感，才是最终的内心变得强大的写照。
385	如果一个男人，可以大半夜跑去你家楼下唱歌给你听，可以在公众场合满足你任何无理的要求，可以在你不开心的时候扮小丑逗你开心，可以时不时的拿出手机看看担心错过你的信息或电话，可以为了请你吃顿大餐而省吃俭用吃一星期泡面，可以手机二十四小时开机待命任你随叫随到…那么，他一定是个屌丝
386	泡泡温泉，吹吹空调。
387	所谓眼泪，是流出来就能将辛酸与悲伤的心情一起冲走的方便的东西。但是总有一天，你们长大之后就会明白：人生中，有流泪也冲不走的令人伤心欲绝的事物，有绝不能用泪水冲走的珍贵的苦痛。所以，真正坚强的人，越是想哭时，越会露出笑容——《银魂》
388	这个剪不断理还乱的冬天。
389	晚上在can1吃鸡扒，霍然发现一个鸡屁股，于是哥刀叉嚯嚯，把它爆菊了。
390	亲。爱。的。
391	现如今。。。小人儿~~我想念你的心情如同妈妈想念我一样。。希望我悟的还不算晚。亦来得及补救
392	打问卷发问卷回收问卷统计数据算比率写总结做PPT——反正以后特么都不在这个学校了这些事与我何干？他妈的这是在搞笑是不是。果然大部分人的世界都是我无法理解的呵。呵
393	自从看了《穿条纹睡衣的男孩》后，对老仆人被殴致死的场面惊到，从此出去吃饭看到56十岁的人在旁边打扫，都有点心酸。再看老年人讹人，有谁调查过老年人背后的事情么？在批判的同时，有想过这样做的目的么？不是善良滋生恶，而是仁并没有泯灭。如果说现实打压年轻人，那社会就在咄咄逼老年人。
394	好蛋疼的讲座
395	当春晚唱起“你就是那一把火！熊熊火焰照亮了我！”我眼睛一亮丢下手中泡面站起来大吼一声“nobloodnobonenoash！尊哥！”我妈睡了我爸惊恐的看着我……
396	第一次把车放公司门口，就被划一条大口子，哎，有些人真有待提高素质。
397	不管你做的有多好，为人多光明磊落，也还是会有人在你背后给你泼屎。
398	奋斗第一天！！加油
399	纵使是计划的相遇，是特意的相遇，都会让人感动好久，因为爱你，所以总是想起你……
400	在这里我建议那些常吵架的恋人或者夫妻做这事：两人吵完架后，可以互换角色再重复一遍刚才吵架的内容，保准你们俩自己笑破肚皮！（这条很好用喔，哈哈，下次可以试试）
401	时常徘徊在众多分叉口，不想前进不想退后，如若此刻静止，我便如愿逃避。可是啊但是，那就不可爱了，果断直面破碎吧！
402	最讨厌整天挑刺，事事的人，跟个事妈似的，烦死了。
403	微信里一妹子说，打飞机几百万了，我藐视的说我一打就几亿，妹子问如何打，我微笑的回答纯手打。
404	塞并痛着！[泪][泪]需要赶快找个男盆友稳定下来。别人都与我无关。[蜡烛][蜡烛]
405	我喜欢出去玩也想出去玩，但是我讨厌路上耗费的时间，如果是长途旅行我是不介意的，吃零食伴着睡觉我倒是可以挺开心的度过，可是短途的一些路程反而会让我感到麻烦。嗷嗷嗷嗷嗷所以我一直幻想有瞬间转移的本事，那样有些不必要的路途就可以省去啦啦啦。
406	在被窝里两个小时了都没睡着，注定失眠！！！
407	[1/2]以前他总是会对我说“我想你，想的心里难受”那是我总是应付说我知道。直到分手后，我才真正的明白那种思念的滋味，原来思念心里真的会很痛。走在路上看到对对情侣，总是不由得想起当初我们的点滴，心里会微微颤动，那一刻我才知道，我还爱他。分手才一个星期，一个星期没联系我却感觉过了
408	[思考]为什么还有黄头发长出来阿
409	到发毛
410	其实我们大家都被命运捉弄，，
411	你是我遗失的梦想老去的青春是我丢在旧时光里的那个任性而青涩的背影我忽然害怕与你目光再次交汇的那一刻
412	从今天起，收起自己的懒散，真正体会“痛并快乐着”，也许会受益匪浅呢。
413	我有一点累,想的事太多,能实现的太少!为了我家猪宝宝!还得努力!越来越努力!话说为了自己的大宝贝当妈妈的究竟可以牺牲多少泥?
414	我误会了你
415	我若说喜欢你你能否不在意即使拒绝也能继续来往？我想这是我不向你告白的原因不过我还是很喜欢你
416	明明已经很难受了，下午去睡觉时辗转反侧出虚汗。他说，这种天气不会着凉的；我，哦。
417	一把年纪的我居然收到情书了。还是鬼都不相信的一见钟情。
418	那个他会等你安全到家，跟他说了晚安他才舍得睡；即使明天五点多就要起来，也因为不想你不开心，强撑着等你先说睡觉了才肯睡。明明知道自己的工作性质让他没办法陪在你身边，他会更加珍惜每一刻和你相处的时间，关心你的每一个细节，就算再忙也抽出时间陪你。也许这样就足够了。
419	在阿里巴巴(滚动资讯)收购了发誓“绝不会被人收购”的UCWeb后，有一哥们在网上发表了他的血泪史：因为在阿里干得不开心，离职去了虾米，然后虾米被阿里收购了；坚决辞职，进了高德，然后高德又被阿里收购了；愤怒辞职，去了UC，刚刚转正，UC又变成阿里的移动事业群了……阿里你狠！
420	老板在网上卖女鞋，生意不错。有天，一美女直接把自己的双腿和双脚照片传过来，要老张照着腿脚的样子给她配一双靴子和一双鞋子，老板愉快照办，美女也很满意。第二天，老板就在网站改了经营项目：卖胸罩。
421	特别喜欢听5先生说“谁惯的你都没样了”！[嘻嘻]
422	我只不过是想在累的时候有双腿当枕头来依靠罢了。
423	「Iloveyou」を神田ユウ风に翻訳すると「君の身体が欲しい」になります。
424	还能说什么，你真的太过混了。[小章鱼]
425	我真的是爱你的。
426	生活不乏快乐，缺乏的只是盛装快乐的大肚。[哈哈]别让大肚只容天下难容之事。
427	对幸福要抱持雄心。在你下决心要提升自己的幸福指数时，虽然你的出发点可能是自己要享受更多的快乐和满足，但你要知道，周遭的人也会因此而获益。《你可以幸福!》威尔-鲍温
428	幸福就是每天放学饿着肚子时经过南门闻到的阵阵诱人的面包香
429	开心那么难为什么要强迫自己做那么难的事情呢
430	话不多两个字
431	TMD总会有那么些爱犯贱的JR,头疼
432	能和你在一起的那个人真是太幸福了
433	@其实我叫周思思说我名字很好听。
434	不代表我难过,我就是茫然。。。
435	幸福是深夜饿了有餐美美的宵夜填饱肚子[太开心]！然后美美地睡上一觉[太开心]！尼玛好幸福[爱你]！晚安
436	我让很多了失望了，也伤了太多人的心。换成是别人我是无法原谅的，但我还是不讲道理地原谅了自己。
437	【夏季苦中享瘦】1、凉拌苦瓜，能减少脂肪摄入，是排毒减肥的健康食品；2、苦瓜鲈鱼煲，优质蛋白能增加饱腹感和增加热量的消耗，加上苦瓜更利于减肥；3、苦瓜苹果汁，独特的果酸是加快脂肪燃烧的重要营养物质，加上苦瓜，想不瘦都难；4、双菇苦瓜丝，菇类的低热量，加上苦瓜锦上添花。
438	我下午一个人坐在百惠超市的大门前哭了十多分钟
439	一天被闪电劈了好几次然后打甄姬一直判定红八卦阵就一直判定黑[顶]
440	好想参加义工活动~可是上义工网看看，能参加的活动都满人了啊……[失望][失望]
441	看你新换得情侣头像大概略知一二对不起还是没法真心原谅我的自私。祝，
442	在你们心里有没有那么一个，你每天都会想起的人???
443	积极心理学是什么？一个中心三个基本点。一个中心：以研究人的幸福为中心。三个基本点：积极情绪，积极人格特质，积极的社会组织系统。一、智慧与知识；二、勇气；三、仁慈与爱；四、正义；五、修养与节制；六、心灵的超越。他与宗教相思，他是幸福的宗教！
444	复习是一件多么难的事。可是如果挂科的话又对不起父母兄长，对不起叔伯乡亲。在上上学期古汉挂科之前我是从来没有怕过考试的说QAQ。。。。啊啊啊啊咦其实也就这样
445	家人健在，朋友依存，身体健康，生活有动力，未来有目标，就幸福了，就足够了。想要的太多，难受的是自己。
446	好好睡我是个胆小鬼没有你我怕活不下去所以要紧紧抓住我的手知道了吗我们下辈子再见
447	记错试验运行时间！！！！！这这这这这…
448	根浅的小树易被暴风刮倒；人只有负重时才不会跌倒。
449	电脑从桌子上掉下来，屏幕坏了，全蓝屏了…呜呜呜…谁告诉我，电脑还能修好不？
450	这星期个个人说特么衰…当然我也神衰！[抓狂][抓狂]最近是怎么了这世界[衰]好吧最好要来一起来来完就算我已经做好准备了就让暴风雨来得更猛烈些吧[泪]呵呵呵呵呵呵呵呵呵！！
451	懒比现在还没开始收拾，所谓行程也只大致规划到第二天。。。明天咋整，后天咋整，大后天咋整，大大后天咋整。。。。
452	怎么看加多宝这几张图很让人心疼呢.
453	某人瞬间高大上了啊哈哈哈哈
454	有人说幸福是一张纸，象征荣誉的东西。有人说幸福是过周末，享受自由和快乐。
455	成功的光环往往每个人都好记住，可有几个能记住成功者说成功前的艰辛与努力？
456	对不起谢谢
457	如果眼神可以杀死人，那么我就是杀人不眨眼的恶魔！
458	我真的不应该总怀疑你，我承认你对我真得很好…唉！原谅我吧，总是爱多疑，把别人往坏想。对不起@我爱的以及爱我的人
459	我多么害怕你不知道，我爱你。可却不知道怎么告诉你，我爱你。请你相信，我爱你。
460	对面的姑娘学习特别努力。书页翻得特别用力，哗哗作响，写字写得掷地有声，换笔啪啪的往桌上扔……我坐在她的对面就好像感受到了一场激情昂扬的交响演奏会，反而更加消极了〒_〒
461	穷人说：有钱就是幸福。富人说：有闲就是幸福。农民说：丰收就是幸福。残者说：能走路就是幸福。盲人说：能看见就是幸福。工人说：不上班就是幸福。医生说：治好病就是幸福。乞丐说：有饭吃就是幸福。学生说：考上大学就是幸福。母亲说：孩子幸福就是幸福。病人说：能够活着就是幸福。﻿
462	害怕天亮[泪]
463	漂亮的结束了～！
464	老子初吻给了一个男的！！！！！！！？！！
465	原来的我，只认为世上只有善，只有爱；只认为无论是什么都只能做善事；只认为应该用最真的心最挚的情去爱这个世界[伤心]可我得到的只有算计，只有伤害，只有泪水，只有悲哀……所以在2013年大年初一向着刚升的太阳我发誓不在有爱，不再有情[下雨]可我还忍不住爱，付出真情，对身边的每一个人……
466	我真的不是故意要吵到你们睡觉的，对不起[泪]607…我罪该万死我死不足惜！要杀要剐要骂要投毒随你们了，我愿意接受惩罚[闭嘴]
467	一个星期没去健身房，刚练了回，肌肉好酸手都抬不起来。。。。洗洗睡[困]
468	老妈给带了很多菜，但是在这个大盛夏的今晚解决不了就都浪费了。我一边拼命塞菜一边向同样饱饱的老弟抱怨怎么带来这么多菜，吃不了都坏了！远子就是，都说吃不了得费，但是还是额拿。哎，这就是母爱呀！良久又说老卫来了就好了。。@味同学
469	老子已经好多天没有好好能睡着觉了！
470	如果你有心就会找我
471	放假开心！
472	相信么？昨天陪着老豆深圳一日游了。今日又各回轨道。嘛，你不得不承认，她的命运从头到尾比你幸运，她生活在家人爱护下，一直在一起。
473	一个个都离的那么远想找个人说话都难
474	尼玛弱爆了好吗
475	乌鲁木齐武汉青岛济南郑州石家庄北京沈阳杭州深圳桂林南宁宜昌南京上海
476	这样挺好。接下去好好过年。陪家人。
477	草稿箱动不动就跳出来自动发成微博，尼玛八百年前的草稿也自动跳出来成功发出，你们这是要造反是吗！？
478	我会继续努力2013加油
479	爽感。
480	越辛苦，越要成为对方的力量！！！
481	爸[爱你][爱你]
482	有一天你会明白，人不能太善良，老好人是受欺负的，因为人们只会挑软柿子捏，他们只会得寸进尺，如果事事都太大度和宽容，别人也不会感激你，而是蹬鼻子上脸，有时候应该适当的有点脾气，对待有些人真不能太温柔和忍耐，因为过分善良会让我们丢失自己的价值和尊严，过分善良也是一种傻逼。
483	好几天不发微博了，今天报到
484	现在全身肌肉疼的感觉让我疼的舒服
485	记性好有时候并不是什么好事。不过。。。。。。。。学linux时候还挺好的。。。。。。。。
486	生怕你们的日子里不再有我
487	回家路上注意安全，平安回家！
488	看完了一代宗师，感觉就像看了好多人的传记，打也没打多少，倒是对话的深奥让我能在电影过去10分钟了还在琢磨10分钟前那一句说的是什么意思……梁朝伟是帅炸天，章子怡也很帅气，一线天在这部戏出现的意义我理解成为了引出小沈阳这个笑点，总之就是奇怪的电影……不过看的很高兴~[得意地笑]
489	如今我们已经年老色衰/再也不见当年的风采/历历往事如烟/岁月如冰霜命运多蹇/常使英雄心寒气短/但豪气不减/我将不懈努力求索/战斗到永远
490	“最近工作总是出错，丢死人了。”“出了什么错？”“不是说了吗，丢死人了。”殡仪馆保安垂头丧气地说道。
491	【是否保存修改后的文件？】【否】让我去死一死。。
492	俺长的很丑。不能和高富帅一样。天天和你啪啪啪[偷笑]
493	语文课上，多次被点名，丢脸啊！这个奇葩…………
494	喜欢的人在眼前，最好的朋友在身边，伸手一摘是风景，抬眼装满浩瀚星空，我们饮山涧，在雪地里奔跑，又躺在云里……
495	对不起没关系
496	我最近天天晚上不想睡，早上不想起
497	速度6，
498	对不起，我还爱着你，其实以前给你的所有不好的都不是我想给的，一百个对不起也挽回不了，我只是想让你说一句不肯的话，而你却直接答应了，我知道愈合了的伤口是不会完整的，就当一切都是我自找的吧！
499	粉饰后的东西就像飞箭一样，挡不住。
500	过不去就过不去，别说我游戏有问题，不会过就拆游戏真心受不住；拆游戏就拆游戏，TMD不会看非得说我程序设计错了真心承受不住；我说了我没错还让我检查，我说我讨厌别人拆游戏，我说我没弄错就是我态度不好——你拆游戏你就没错？你对，你可对了，现在我明确的告诉你，那关根本就不是那么过的。
501	所谓的幸福，就是明白了什么叫爱。
502	期待和然然同学的叙旧，期待肉丝的礼物，期待Niko带我去游乐场，期待我美丽的夏天。[太开心]
503	亲爱的数学，我最爱的就是你了，可你都没让我满意过…
504	我怎么可能每天好好听你的话好好吃饭好好睡觉好好上课做不到[伤心][伤心]
505	幸福是什么？1牵手相伴一生！2生活平稳，乐趣融融！3上天入地玩心跳，无忧无虑来生活！4健康长寿儿孙满堂，瑞人看百年！
506	我太倒霉了开始叫我说题说前面的同学说一下---坐下然后我就蒙了老师说"***"然后我就又站起来了
507	因为害怕失去所以习惯了拒绝
508	那么艰难的日子我们都熬了过来，怎么现如今却感觉离得越来越远
509	每天面对不同的脸色。
510	和本楼层最喜欢的，即将毕业的师兄撞了个满怀，他还裸个上身，性感的小胸毛，我当时眼泪都要出来了，真是五味杂陈，幸福，激动。娇羞和，不知所措。我靠，死的心都有了[哈哈][嘻嘻][泪][爱你][抓狂]
511	要什么？馒头。毫不犹豫给了我奶黄包。
512	2…什么叫觉？知道人很苦，知道六道很苦，这就是有相当深度的自觉。知道六道苦，他才肯发心离开六道；如果在六道里还没有觉察到苦，他怎么可能想离开六道？迷觉就是从这里分的。知道人生苦，知道六道苦，这个人觉悟了，这个人开悟了…
513	善良不单是道德的儿子，而是良好制度的产物。
514	搬寝室打包打了一个皮箱，两个兜子一个箱子两个收纳箱外加一堆等着我装箱的书和杂物，可是已经没了。。。别的不重要，只想天降大神说，放着我来！搬完爱哪哪儿去[泪][泪][泪]
515	为什么一直把感情浪费在无关紧要或者根本就是虚构的事上，却对至亲至爱的人那么吝啬表达？想来就是在犯贱可又能怎么样呢，说说容易，要做真的很难
516	我最对不起的就是自己，没能变得很精彩。没有做过很牛的事。
517	一大早在公交车上没发现座位
518	哈哈哈哈羡慕不？
519	其实谁都害怕我对你不像你对我…
520	每个男人都该生个女儿，然后，你希望未来的女婿如何对待你女儿，就如何对待自己的妻子。妈妈们同意吗？
521	一个人过节，创意走起来，尽请期待。。。。。。
522	话说我今天真是有病，在一句骂人话上跟人死掰，老老实实该看什么看什么算了，反正别人乐意用是别人自由我们不爱用是我们自由；到时候自然有一群人开骂我就老老实实该干嘛干嘛去算了
523	才开学几个周而已，对有些店主家长，利用家长QQ群推销商品的做法，极其讨厌。[鄙视]
524	幸福不是房子有多大，而是房子里的笑声有多甜。马上要住小房子了，只要有其乐融融的氛围，房子再小，幸福的感觉不会改变。
525	被阅读XX次的意思是：呵呵，被那么[足球]多人阅读又如何，还不是没什么人理你。
526	周宁很不错，有瀑布，蝙蝠洞，海姑，土豆饼-海姑是什么？-海蘑菇-哦，没兴趣-武平比周宁更好，下周去吧-武平有啥?-好吃好玩的，我朋友去过了，说很不错-哦，没兴趣-那你对啥有兴趣？-窝着睡懒觉-能不能有点前途?-好吧，看电影，喝咖啡-这些都很平常，任何时候都可以。去武平难得啊-不要！-你……
527	在EXO里我喜欢吴世勋，在BigBang是权志龙。在Fx是宋茜。在CNLBUE是郑容和。在少女时代是徐贤。在2PM是尼坤。2AM是赵权。你们呢？？？[嘻嘻]
528	又掉粉
529	乱搞的人也很可怜，得到的是短暂的禽兽一般的刺激，但在糟践自己和他人肉体的同时，也失去了内心的安宁与幸福
530	睡不着[泪][泪][泪]想到明天学车肯定会被骂、[抓狂][抓狂][抓狂]。为什么学员明明交了钱，教练还要有事没事骂学员呢[怒]目测明早去黄宅的路上会让我开，然后一路骂过去，挑我的不是。天哪、[闭嘴][闭嘴][闭嘴]我是顶嘴好呢、还是沉默好呢[衰][衰][衰]研究一下。
531	今天我被感动了王然姑娘的神话生日快乐成年快乐(王然是我看的网络春晚中的一个可怜的姑娘)
532	凉风中陪妈妈走来大老爷宫拜老爷跪在妈妈旁边纳闷她没读多少书祷告的话一口气说得好顺溜爸爸工作平安顺顺…大女儿二女儿在哪哪哪工作平安顺顺贵人重重…三女儿…突然觉得这种迷信的行为能够一直传下来不单是因为这片土地
533	今天在公交上幸福的一幕[可爱][可爱][马到成功][马到成功]
534	你们知道吗我都把特意问了我妈我有没有吃饭因为我喝了牛奶so不饿结果他费尽全身力气把饭扒光把菜吃尽。
535	韩语有这么简单嘛？看一眼就划答案？不得不承认，学霸也。
536	我给老爸唱歌。可是他不要[泪][泪]扫我兴[泪][泪]
537	不再找当初我们的诺言，不再找我们当初说要陪伴终生，不再找当初的我们了，那只是以前的我们罢了。[威武]
538	睡觉！求明天不迟到！求一周不办错事儿！
539	笑爸一回家，就说：你赶紧做饭吧，还要去跳舞呢！！说实话，我今天真滴忘记这码事儿了。上个星期周四笑笑情绪不好，我本来也准备不去跳舞了，笑爸催着我说不去到时候跟不上呢！任何事情都贵在坚持，而我跳舞的坚持还有一个这么贴心的支持者，这就是幸福
540	就算你是一只刺猬,此时此刻我也愿意我也想紧紧抱着你。什么都不要说只想好好看着你
541	刚去洗澡给我妈说让她帮我把床铺一下洗完澡好直接睡觉她说这么大的人了该找个媳妇给你铺床而不是还是让你老妈给你铺床
542	病了，想磨人，不舒服，想发泄一下…能做的只有默默睡觉…不出声…
543	最近开车不知是不是太不认真了，因为这因为那老出现问题，追人家尾，侧面被电动车撞，后面被停车锁蹭，今儿中午开车实在犯困，差点睡着，迷迷糊糊车跑偏了，倒车镜一下蹭到隔离墙弹回来才把我从清醒中拽过来，吓死我了[悲伤]，哎，时刻提醒，小心小心，慢行慢行[cai崩溃][cai崩溃]
544	隐约感觉和谐号华农计划要被打破了[雪人]
545	我的羽毛球，我的陶菲克。我的梦
546	三月第一天六级过了三月一定是个好月！我要好好看VB一次性过[酷][酷][酷][酷][酷]
547	这件事总的来说还是我引起的吧。让你现在那么难过，让你当时那时难处。对不起对不起。@别看了不会是你-WULIYA
548	能不打扰我的生活吗？[愤怒][愤怒]首先我很困，然后我感冒，接着明天要上班。最最重要的是——三更半夜我如果发火的话别人会以为我是深井冰；更更重要的呢，就是——从来我都没办法对你发起火来。走开啦！妈蛋，突然鼻塞无法呼吸加饥肠辘辘，这是造哪门子的孽？？？
549	过分解读一个人的每句话，要么很厌恶，要么很😍
550	感冒，发热，心慌，厌食，疲劳，压抑，现在还流鼻血[衰]😞💔
551	正好心情住哩，存心给我找不爽，真以为自己多主贵，太看待起自己了，，恶心。。。
552	今天的任务是---打扫卫生！赖在床上不想起---拖延战术。但想到冰箱里静静地躺着三个泡芙和山崎的花园三明治就「好开心！」
553	看电视剧断奶好浓的上海音调唉好熟悉的语气阿上海再等我一年杀回去[酷][酷]
554	有好远就滚好远
555	研究了下装修方案，随便算了下费用。超出预算近十万~~四处筹钱！真心是你一万我一万的凑。也遇到有人说，这点钱你去找谁签字再找谁拿钱就行。我能说什么呢？屌丝逆袭绝对是这个世界上看起来最励志，其实最苦逼的事。因为你不但得想办法用最少的钱办最多的事，还得面对各种白富美，高富帅的刺激。
556	今天看了中国梦之声的阿吉太组合，喜欢上看马头琴的音色，确实很好！
557	在我国市场上销售的食用油，前十名有六大品牌是外资的！金龙鱼、胡姬花是新加坡的。而且，80%的食用油都是外国进口的！！也就是说目前的食用油大多数是转基因的，艹～～～
558	我和我的小伙伴们都惊呆了!!
559	悲观主义从来都没有幸运过。从小到大都是霉着过来的，我个发霉的孩子。。。又输了，小赌贻情大赌伤身。顺其自然吧。
560	才发现原来自己是如此的脆弱这个懦夫不阿空力量变面对现实面对自己勇敢一点一步步艰难走向巅峰整个时间整个空间(唷啊一啊种啊)
561	不喜欢别人粘我
562	晚安世界，时间流逝，距离死亡又更近一步[江南style]期待这一刻早点来[挤火车]
563	其实，我应该学会相信别人！相信别人可以处理好一切！…不是所有的事情只有我亲力亲为才可以完美，也不是只有我才可以圆满！学会放手，或许会有不一样的惊喜！…
564	每次这个点儿做噩梦老妈吓得衣服不穿跑到我床前轻轻叫醒我我还在胡言乱语她就拍着我等我不害怕了她就说“你看猫都让你吓跑了”刚才还说我胳膊变粗了是啊是啊不都是她喂胖的
565	我想用生命去记住每天
566	原来昨晚那场球阿联听到缝针就不能上场，就简单包扎重新上场助宏远险胜[心]一则名为“胃癌后，家人走了，前男友来了”的新闻[心]生活感动人格魅力无处不在[心]
567	100w，中国分公司的。你们准备捐多少?
568	打败你的不是天真，是无邪。。。卧槽
569	等待，终又是失望
570	太可怕[拜拜]
571	一场普通的友谊赛，刘健宏竟在爱国主义教育，一件橙色的球衣并不代表爱荷兰胜过国家队，更多的是失望...没有成绩，何来球迷
572	15.这是一个很卡哇伊的学妹，是某人的机油然后后来一起也玩的不错。和某人名字谐音!!我们都饭摩登还有2BG惹好开心推荐同类的片给你叫少男奶爸好剧值得拥有。觉得我们也有蛮多共同话题的卫兰啊霉霉啊轻松熊啊啥的，这是一个善解人意的好妹子哟。粗三用功读书哦有空去看你然后拍照照惹!!
573	喜欢和姐妹们在一起的日子，会一起很nc很幼稚踩影子唱儿歌雨天踩水，会很文艺地沿操场走路牵手聊天，会一起仰望七楼[偷笑]，每次吵架后隔天又没事，会有时间就跑彭妞家翻天复地，那个暑假，吃到彭妞亲手煮的绿豆汤，真的觉得好幸福！好吧，每次无安全感总跑骚扰奕，虫虫约唱k俺老放她飞机…
574	就是看到背影就知道是你了是感觉转身就是你了你呢当初的你也这样爱着她吗挥之不去的是你们在一起前后桌讲数学题的画面我想这就是为什么我只敢暗暗喜欢你最好解释因为我忘不掉你深爱过的她而现在的你也不爱我
575	时间终于证明了它的无所不能
576	E：喝酸奶么？Y：不喝，你喝吧，不过你也少喝，喝酸奶也胖！E：我怎么吃什么都胖？
577	再看一眼美貌的老爷然后洗洗睡觉，做一个香艳的梦~~~~[花心]
578	事实证明，中午睡觉流口水的孩子是伤不起的~尼玛，太羞愧了。。。。
579	嘿，又一阴凉的清晨。觉得...人和人还真是人以群分，有差距之分。有的换个马甲以为没人认识了做着复制粘贴图片另存为的小人之举，殊不知自己己已把自己归为小人之列。有的却有素质有教养的打狗先问主人。这差距怎么都拉扯不到一个平行线，只因乌龟就是骡子，总把自己弄成个笑话，
580	我玩手机的时候我妈说我整天就会玩手机！玩电脑的时候我妈整天说整天就会玩电脑！看电视的时候我妈说我整天就会看电视！在我看书的时候她就当作没看到滚你TM去[巨汗][巨汗]
581	这个世界上所有的帅哥都是gay了TAT
582	春天在哪里？[鲜花]
583	神采飞扬追梦而行。服务社会实现价值。
584	赵高对李斯说：立胡亥，李斯说：不行，赵高说立胡亥李斯说不行赵高说立胡亥李斯说不行赵高说立胡亥李斯说哎呀服了你了于是高乃与公子胡亥、丞相斯阴谋破去始皇所封书赐公子扶苏者。。。。[汗]
585	[呵呵][嘻嘻][哈哈][爱你][晕][泪][馋嘴][抓狂][哼][可爱][汗][害羞][睡觉][钱][偷笑][酷][吃惊][生病][思考][悲伤][鼓掌][花心][挖鼻屎][鄙视][亲亲][怒骂][太开心][懒得理你][右哼哼][左哼哼][嘘][委屈][吐][可怜][打哈气][做鬼脸][失望][黑线][拜拜][感冒][困][书呆子][疑问][阴险]
586	星期六不用上课了…变成双休日…但星期六一定要在教室自习…何必呢，到不如上课呢…什么制度啊…我要投诉！
587	打了个电话给爸爸，然后妈妈外婆连着接，也不知道是什么时候开始的泪流满面。虽是只听声音可还是觉得幸福。异地求学的艰难，所以更要加油。
588	[嘘]你连这个机会也没有，
589	有些人恶心说说也恶心说说歌词的那首歌也口水到我恶心回复更恶心所以小心恶心是会传染的
590	快乐什么的，其实无处不在，只是很少体会罢了，对那些整天抑郁的人来说的。快乐，虽无处不在，却也难以寻觅的。
591	我讨厌现在这种生活。我不喜欢平淡。我喜欢有挑战有激情的日子。
592	再怎么样都不会变成我的TUT懒得羡慕了TUT
593	我也不知道为什么情绪总是那么易激动，总是控制不住自己的情绪。
594	幸福是一种感觉，总感觉不幸福是一种毛病。＜有感＞人生一世勿蹉跎，／一路风景一路歌。／绊绊磕磕添情趣，／胸怀坦荡认知多。
595	我们问我们班一个男生，为什么你的声音比别的男生粗！？是发育过度了吗[挖鼻屎]结果他居然说。。。补品吃多了[衰]
596	“幸福”就是猫吃鱼,狗吃肉,奥特曼打小怪兽
597	[悲伤][悲伤][悲伤]，害怕谈恋爱，怕他接近，怕又是那种结局，完全不知道怎么做
598	泉まくら×mabanua的知りたい真的太好听了……
599	同事之间虽然部门不同，她很好奇的问我，你是干什么的。同事之间我们做的事情一样，她也觉得很好奇，你在办公室聊些什么东西。同学之间，他也在问我，你每天下班回家后是干什么的。有人曾经对别人大声说我：如果你想知道他在想什么，除非你飞进他的脑里。我的行为很古怪吗？草尼玛的！
600	家人总抱怨我不接电话总说找不到我，其实她们不知道我很早就患了接电话恐惧症，害怕听到电话响。被问起就说“手机电池不藏电调静音了没听到”这个借口去骗家人或朋友或者事后才回复一条短信。我知道这样做是不对的。
